time_period,area_id,lat,lon,population,traffic,green_space,crime_rate,avg_income,public_transport_access,air_quality_index,housing_density,commercial_area_percentage,healthcare_facilities,education_facilities,energy_consumption,water_usage,waste_generation,internet_connectivity,elderly_population_percentage
2,26,41.92672064089208,-73.9897155040643,69895,3276,11.05969331456718,4.356447904565099,101762,31.187943576372522,67.99437275864963,88.15000891708999,24.925916144468186,1,10,409.0480319598798,425.5573056150325,94.19360621747461,67.42932288020742,14.312723288836647
2,27,41.85726112423079,-73.93819153931078,62576,283,18.261172189679368,1.5047227100599747,106524,44.671452725852035,100.30359207003328,254.19202964735243,26.19321135956301,10,9,776.0594232586385,389.24063721946084,62.01020014246795,96.17439099975428,25.435196182652735
2,28,41.51409622939725,-73.94439447831954,50422,1286,7.160971038668716,6.635235939134523,45641,71.71205684721936,171.2264998027487,363.2010245070399,39.085900045282294,4,23,368.9714217331277,98.17573034938373,49.605224185845884,89.18847625989689,28.505520139282122
2,29,41.20759398385819,-73.13686446226426,67163,6689,15.088705438466313,1.1692353552539148,134188,49.281958453282456,59.98841395540453,600.1211356859229,24.52297652848599,5,6,912.1717299574931,204.7809589509585,75.97000965003609,86.34645419759067,28.288872857737026
2,30,41.64196203459828,-73.43339474109453,76414,8483,27.053207530937012,3.995187845869348,83592,94.26591769666305,16.546807924734154,261.3983942044592,40.09947471097449,13,21,517.5835283501987,103.41909297910016,98.25114043546512,68.58783549853422,6.680854502264029
2,31,41.18969475900382,-73.26113332286697,15011,2966,20.10281152308364,5.322918759514544,133243,87.31088427642277,157.89845968481046,750.6792181238087,30.256505513371582,9,7,972.7512695181794,244.05524140620105,41.276691578237916,62.01398107877413,6.319131446490065
2,32,41.384022511893306,-73.54207100556597,87567,9928,18.805138883431745,2.528581182501112,139758,68.87625408113654,179.54871330194507,747.7277004159182,8.439793746775145,3,13,814.5364472739683,121.23675504752646,14.660729985953518,82.29242301257234,8.900895283499423
2,33,41.66918190519054,-73.64166534332833,87444,2921,17.40495699208917,1.8267238423966814,79223,80.8405738893691,164.7247221497947,390.76496521898054,25.66058104790064,3,28,206.77938916742227,470.1872403506615,71.54798066518089,81.26288610746926,5.816476519612397
2,34,40.95119238364401,-73.59225189499726,69154,6389,10.631183715935613,9.281018355097865,88829,6.845045256601678,83.53339916339894,125.19490031285092,32.575812599142964,11,15,695.5999592244747,84.5613717414897,41.919958448657454,82.02653517763406,15.080193903331306
2,35,41.667288020950345,-73.18532899529,63780,6624,11.830280408848452,2.5533637376324414,67952,44.41152464963323,150.00568242843823,536.3444135268381,29.20023206336194,5,16,295.26062127749157,179.6024056658185,60.06952065313714,61.16620744088356,27.681223608910145
2,36,40.31256741909955,-73.77991132312862,6313,857,10.213146228867704,9.686746055743571,89550,95.81180089194338,44.08920084908379,887.3199544080517,47.04368513753706,19,7,671.8729211757188,333.4192944956185,46.28895698654405,90.09591529215152,18.282350458773298
2,37,41.35487614245659,-73.5715420961512,89635,4366,26.914243007053816,6.580549838612208,40589,54.029653179030724,168.93318181804486,436.98868927760446,22.056821842236577,6,10,859.7910927575288,267.80925762923187,56.268589829613376,72.33873125957936,19.32605501547539
2,38,40.65042239255242,-73.96073058575834,4722,5006,29.37228882464884,9.657472098197475,88819,23.38969314722035,42.17724553615763,858.6197404889928,41.9192069116559,3,22,219.16415214680916,222.01351338985626,65.74091087232202,78.17612617919812,24.504731712074875
2,39,41.99524564450277,-73.8088679115511,63993,9132,6.254315092452401,6.2275340323984105,115166,41.98486976863176,99.37910370000978,917.7726277189067,39.93307148821765,2,13,608.8779708469681,249.0135244338016,81.74899653208865,88.96930190447797,22.2601430477768
2,40,40.68108967095979,-73.19503626960075,26933,8407,10.73307491635944,0.7680744106928128,68346,2.370775364451838,166.98944113888075,974.943690088066,11.095679155761086,2,12,132.3371639673757,467.1123558489986,29.232832741329556,76.8001629632562,5.2421720685241935
2,41,41.71591018183011,-73.26884265554509,40567,4686,9.886551858397775,0.402580030092321,46459,36.411277501049945,113.24300315052331,16.19489631620553,7.7848565756213866,15,8,913.8189622668086,218.62488672831938,59.48817064985847,62.02292415296915,15.65303094880577
2,42,41.66472707932199,-73.19435119463665,62692,564,7.556293059306318,8.173053122132368,68724,8.99162448597023,38.64988304683364,60.05359607994357,33.19056588546172,5,23,290.0133483022337,388.61075191392246,14.616446408309402,79.70141522857156,16.052675866993
2,43,40.6688023579775,-73.60542768468108,13205,5655,5.67965339326311,5.719958782835928,83311,29.639200687528344,182.16053419396266,551.9406919759286,38.02574196508412,4,2,467.61002326763435,355.8637475750054,15.101238894925187,61.386908169042655,14.797764073597726
2,44,41.39432738427596,-73.80656465704352,84829,6464,10.999710624638922,3.373109541512276,125598,29.72872042813265,45.9987507926481,417.19093234556897,15.823921333106693,15,15,843.4582160934569,352.8914589100477,84.19154025244146,75.87968648829897,8.907924267721521
2,45,41.475901894795186,-73.63952549485845,27553,1959,8.848674317471204,0.8122963480667267,69560,15.620150793059928,197.6841987926962,977.5071332407829,40.721814675861786,3,25,556.37418165424,337.0558435488327,98.66570995816073,90.72021741252838,15.859037453530442
2,46,40.8928838435931,-73.381227922959,91071,6083,25.666661312438364,2.0152837800631285,95780,42.962286389684415,55.78761521469535,137.88270079067928,9.479593076394881,7,26,571.2404924373506,164.11285264836613,52.38550528952631,79.68929260729632,9.875224510965396
2,47,41.3041861237633,-73.2190806436139,89774,5605,18.471625090400195,5.11638582519014,40770,12.595519637935826,195.8303110201231,677.1005092873046,43.10992509930288,12,3,708.835374568544,317.40882228886875,64.28351081106523,87.30129838150887,19.383979328227465
2,48,40.85812473860533,-73.72407730561946,63559,4973,21.078274878478013,2.3333282264932667,137340,66.11406784286964,130.44707062648814,258.5693026285161,34.26913619707389,13,22,209.80667221920015,365.62247850186054,20.209673539352508,99.8763687435742,9.586310028755733
2,49,41.18828372551292,-73.5886254285874,57392,4783,1.8074733197449886,6.227322822928333,139048,25.859159113478402,5.570448164214881,635.0615727877685,24.187926056073014,4,24,543.3391046996327,335.0352831089572,82.49733222184513,75.91536702228092,25.149472521689592
2,50,41.18403368557813,-73.83409897562922,17663,4077,16.854193520593856,8.398203522034883,89095,34.09585714355583,183.45361331553613,412.52463198587753,11.447665641618848,4,13,364.01807929690887,286.4616383101519,72.8049506954653,96.01056444808282,24.8047798700419
2,51,41.352722135745445,-73.32036681760485,8697,8486,8.355431109907109,7.563342695828866,39615,21.7891379626744,132.36691702279964,637.3744837678737,31.705762221712572,14,6,716.1635748384697,456.2174797004103,85.35367064246579,65.09477893791524,8.156778427693297
2,52,41.62686896464853,-73.07574572539689,31005,6738,15.470162390499212,3.1826204138572587,66634,40.20272168882407,145.78784002103146,782.0226751699674,10.319838003098987,1,21,740.9233412925445,210.46827919379254,32.90331984564342,60.515898791581016,18.507485169037494
2,53,41.702301470851964,-73.04236835372741,44298,425,24.555485508719915,3.840426383911004,64753,60.71352808835769,77.74526957530934,247.89613221586308,9.273437385276942,12,23,172.93474941855112,423.37528984473096,97.91149355448276,76.18900255318636,7.1912459048663315
2,54,40.13162352138115,-73.1086817936397,35754,2340,10.280792180309366,4.764612712393995,54704,40.27037209945602,134.50145253472982,685.3697723625478,19.185774559225287,19,1,669.1566308189578,107.74663798494403,62.06432574063971,87.73688512225236,22.51528740986129
2,55,41.506944221319195,-73.12714057843434,87005,8054,22.177226496357566,6.191727353658367,137148,67.37017335421565,153.49976611814108,314.45449753555175,27.142452022208026,13,22,309.28719845876947,151.71493855489342,59.59458579654391,80.94254318119422,12.056561760323321
2,56,40.596151301049645,-73.72215483679344,14331,4406,25.14009831889733,9.75473028314022,84478,54.43448876343211,46.74815840734885,641.3964004271356,41.90303759250422,6,2,548.3169491932381,360.1896854462106,32.70807343627184,72.31083621172596,20.340947574734596
2,57,41.795870586887474,-73.1900755796971,2466,4057,26.91542234703788,0.746384310794288,118422,46.6181591127557,37.987227291512184,704.7208911384846,30.04090868069699,11,19,920.2052710707677,59.42035302202997,38.419583612454645,62.27525591110586,24.16318290554068
2,58,41.40421490822759,-73.66864778126369,16989,9390,27.988631814206837,6.761050258143518,109481,41.22797278316656,186.9459830976602,258.37030889179323,10.420130299845443,11,15,411.0624942187614,417.09623208579825,52.00552843911554,63.06891307411541,9.15131303703841
2,59,40.12220933523926,-73.50069705398568,61354,1873,11.287128145176167,4.007041668344666,44414,45.208659681136595,197.16106417004116,10.184662888956483,32.62907553230272,6,23,473.4643924717124,378.7216148670347,22.181989147595566,67.90556882364521,9.51295570981059
2,60,40.52494117024253,-73.47474158121841,12569,6206,10.80444787162158,1.268240225504188,110820,67.56213095982433,7.617260119863856,623.7688792254226,36.41892938044249,4,1,137.76766609927085,213.64041151375233,18.873480721774282,64.65911398693348,11.356530786121613
2,61,40.59093584925352,-73.47002965897858,72466,5502,18.190357285235358,1.483603372895168,149963,29.632580189980008,28.69389140360401,159.93106671600376,24.474716795381852,4,5,172.55386465264158,472.8058650613246,77.96202557006764,83.4649567313465,25.71096677347477
2,62,40.16037351362423,-73.52316112226687,72947,6465,11.434028712813685,3.0697228220901818,58926,94.08801695592042,24.86916828617407,876.3822824349406,48.692311232207835,13,6,749.8594577834067,68.12848345009931,46.488054262523946,80.65133196790697,19.51613064774085
2,63,41.87187449649712,-73.3277493127058,68616,6189,24.48057605171079,9.50532820954409,38346,34.18472854980921,174.77499110420368,22.778155701182058,15.201079343371566,11,21,495.87007574245143,339.78046075142606,44.28566605211275,62.182616331307955,19.986528491467915
2,64,41.80480655222135,-73.61678463405275,92321,4775,6.782936334997515,2.6447181666719075,59793,79.97833644457833,110.93740495767344,827.672985464516,33.41564566623593,16,14,248.16558543280186,236.80622279062447,11.289781528030113,79.13341926682223,5.525527668155429
2,65,41.6392191061316,-73.1751462325129,97452,5773,9.217557997842428,8.37237218221818,107606,37.380810886700246,125.0659919408466,22.217635599770265,11.433239492033847,10,28,319.7454478445377,319.10410279793734,44.65923425407267,94.19223115197046,28.81038264991609
2,66,41.76712945674038,-73.72938000530641,44129,8631,14.758611915001314,0.07334150836180275,124658,7.1155678877909745,114.77316993541926,570.3582406389428,44.51150807800056,14,13,202.186578093658,462.8943543441851,80.00301200126057,92.8935644582739,27.569094699112718
2,67,41.04979997345168,-73.54880680854927,36081,9806,18.08722381608781,4.542783967898226,148128,7.718753022646796,33.97741464381146,135.67496961742296,10.547770068452607,16,14,321.2626982440603,211.162872438115,99.05548000458901,87.3725699570138,28.724516676175035
2,68,40.285113110066234,-73.61786052516743,60213,1919,3.2259837947734025,0.04187443627957865,133864,5.541588844224443,66.22929783282996,768.3118591066273,23.615540554336715,1,4,259.37402985756086,94.29088509561593,96.10483905004148,83.97438900168663,23.216407105915067
2,69,40.63072748653224,-73.60685287050599,69876,7976,3.8120044579973174,1.790316374415838,114817,67.75458051837758,109.38577519709538,480.3389741381004,46.5095427645256,15,13,352.54073191412436,207.47203410682133,80.41832309915091,99.70058480647884,11.016762868928826
2,70,41.74861466827416,-73.1693772395682,76179,4758,22.450804035130137,6.122757656938724,86759,79.91579711047821,66.83854283462199,733.5616423183988,23.900495193304828,1,19,569.6958953421488,80.58798491873166,26.31030049447386,98.28787854076938,27.25345133617285
2,71,41.3045502217981,-73.54035540261427,46349,1466,17.488015412533752,0.5917707186354182,118603,67.54560453364256,79.20019327712305,141.6797009182555,12.143154351843929,8,21,992.3794982446478,143.74192550383307,41.98954036276555,86.76876119699466,17.095063496516183
2,72,40.83677906675667,-73.6421887506644,1490,3829,17.69220943056238,1.6145783406424008,126870,55.347177620984986,114.0573877462781,218.00612098322827,38.402212651352905,8,19,419.3486699888464,401.0956918410351,60.75036289498621,70.4464973004344,22.37382798357619
2,73,41.13478188831215,-73.20375639054362,41025,2259,4.784632229485753,4.405391598729947,91075,26.133301788538375,83.81989458341705,603.3062941363248,28.11685348468872,18,9,546.6152997107325,178.53169485300938,76.11474706394816,60.95785061081934,19.62069528264477
2,74,41.88294847501213,-73.8255907328885,2378,1348,3.651237762697007,6.256819122613527,137760,36.16470948410445,25.075069846774657,261.07664315111117,33.89389283085796,13,17,875.4983962291909,309.7026870745579,90.15926099156582,83.8778089365269,25.25402724899256
2,75,40.8593467267103,-73.25014006871173,72154,9956,10.495207803269992,1.6462051323650484,113791,19.86445768974058,49.371405519146585,313.351294857526,29.98102040389348,6,21,483.84977251767504,326.93935091937595,17.341743305022934,63.511529482326395,9.295736508941461
2,76,41.03615499608069,-73.78600532130169,87971,4576,24.544117596301014,0.13862135912860118,140782,86.34798949128131,61.76045506992307,300.5994445340738,16.96989618916961,15,3,601.6644678827685,368.1568824226659,69.63111259649065,92.30871279925918,27.147849887435623
2,77,41.6321580846867,-73.98105459662564,74324,5314,4.854913238531497,6.384887847991355,75246,23.10808528744962,179.47714349274298,263.6295992949614,14.929297682978682,10,13,288.51019255856,237.3182513095583,42.09141933557372,96.46903507651103,6.007223643363552
2,78,41.024429415354106,-73.31952053747563,18174,9930,29.320269676364223,6.456025770584116,47558,38.59395109369274,74.78942689581349,887.4253342911604,11.811702706847372,18,20,454.19980249568397,108.82279561539079,70.45379733196546,89.17239201908825,19.376514336470365
2,79,40.413635786266795,-73.49554405833065,45130,3033,10.084727820837701,6.360684203522257,142341,40.532536064695336,53.83231419832584,206.64529772325042,40.25242489981273,9,4,815.552215845518,195.67887152469063,78.86744503789528,65.72645431244771,21.442903681898837
2,80,41.28313713336999,-73.97443020091026,27928,1267,15.099035969041607,1.090136156409287,50039,8.24059718619482,119.9935716522132,490.79039668093435,29.566558998905002,13,13,884.1837225221682,403.2876457578907,34.63286119105339,96.47274514744367,7.437692311596882
2,81,41.706658433117575,-73.67183992764639,2462,7137,10.049857294908598,8.023960305536326,84460,13.730003271557024,190.47735047974493,335.5343916701232,34.804118242882396,8,19,951.1747320033371,190.81379661297018,87.26558090963991,65.26747613744828,22.62602265883982
2,82,41.483955459027975,-73.32227675879868,45066,478,19.51216674519252,3.071456481042115,147018,95.94721829554119,43.5425025956303,97.270636555278,13.754076492581785,11,10,594.0186684760645,135.13810657565972,74.83455987278012,80.44454553958002,20.107824556007998
2,83,40.921796676413166,-73.171291016182,15559,6246,21.572275832907202,1.0540137739646227,103843,46.87898805067909,141.1270792737963,922.9700087707714,11.38974167084381,18,18,375.6708971987838,196.74853363065805,16.38243635391813,73.99184247230367,26.562412685039632
2,84,40.46614562378167,-73.30481253378993,87717,5168,9.64990117278956,7.755052967189994,136847,58.26286460403656,199.09483046936288,912.3995786071923,14.96827724508976,2,15,421.47310059374036,204.84122803224895,56.84894535743726,77.62659533697175,26.99786566817536
2,85,41.01104158344698,-73.49224216181143,22029,2161,29.499446686401193,2.499728908688297,43668,66.31462489752089,119.07327403137454,420.99419745281824,23.998650524630513,3,5,838.2279870504008,341.93620125275817,47.707279640157196,78.32114466335474,11.416180179652395
2,86,41.50422866539395,-73.48712525769473,49517,6568,8.528495227545877,0.01643757112449684,77922,5.4732706924985886,40.84842127368577,424.5081918944074,14.883571786755606,9,11,923.5013839727745,429.74573505391805,76.80630083382525,66.71258382584115,8.009089405249652
2,87,40.13520949894477,-73.27597081122708,24488,6340,21.461318637841043,3.0770281338984384,105900,34.88319074586301,74.96498486999954,625.1173179141502,37.342315096799105,9,23,132.03120772582875,497.4486362085717,30.945551402399666,62.15322099633836,9.746883227398
2,88,40.077915692696926,-73.60818910538283,14329,2841,10.896089042973898,4.441834068783665,112214,81.50721006758069,175.49042532063376,775.4516662461707,35.22144843225167,2,26,133.92795242336751,413.63051770221017,38.86520720139618,82.49717496471683,11.986132682972565
2,89,41.56500028876059,-73.1134974733581,95000,8343,26.024749411818682,2.670750074563324,130825,34.5579585870813,1.3964523760696235,409.4461593367296,15.563948977623708,19,6,403.5975479611889,422.3856622792177,10.053814495131578,72.31276600104476,11.029130357694049
2,90,40.467134722137224,-73.93181338023454,91194,5177,17.110937526682978,2.913610728377445,55186,36.32727963988995,87.72950004921097,977.7212956268042,41.353954055779155,19,9,583.3371832677768,427.99899227195453,40.539055209013995,88.35596451093264,29.844599384454302
2,91,40.629257817870396,-73.32598246511603,67766,1233,27.558419917169495,7.179326909401018,64678,12.384602670581746,14.107127518591312,910.3352086490178,13.555794484341755,6,5,254.68886092233183,264.4369118745068,76.40923736518681,65.5600882079631,16.00177687666246
2,92,40.96570254882021,-73.78771435833141,81859,685,15.571503843120201,0.14381235984152974,41962,88.8191349661304,39.8439371674153,291.3424527546115,18.003583621447632,14,13,453.98860334666983,295.049896094604,24.389178702979727,87.64986655143957,9.189163482612663
2,93,40.6206169642091,-73.49665486939385,6269,7043,12.924917949143769,6.633625340146814,149534,54.70453456155777,17.48930035997709,383.58954502868426,23.608243863048163,13,7,334.82672168515126,486.3271725069521,76.12377132385231,87.98386132094113,26.323159596364533
2,94,40.23164616447359,-73.29404376341999,80737,7876,15.736109841290634,6.202413542689121,115711,77.5234538899056,68.51821656222637,631.3921883872206,13.640723813301653,2,1,944.2577256113182,462.94127505699504,89.87220461915942,85.01733800666373,25.206705280406958
2,95,40.13807387382275,-73.66521095810933,56565,1303,19.433714336625783,3.559577734706405,65398,82.48069479798306,137.7621007179974,556.4169974498618,15.88271879369089,1,10,970.9685423503441,345.99442247267,60.795584230509064,97.3182650211291,19.662794525936217
2,96,41.05216503683481,-73.2406891448498,83203,5940,6.601640243844549,4.713082745741212,80617,18.015864773261924,21.97262274815659,884.8471280111098,20.431834824163815,1,11,150.16676822869755,324.41574269665267,31.672343446585593,75.4722896820752,7.01452030716284
2,97,40.29432650218989,-73.70202276450415,32376,4923,27.413961675903142,0.06047043183978418,47272,24.555062594449105,162.4652360494123,349.41057515739624,10.016945952745187,18,16,623.4077839941899,371.6130538560804,31.6197489887547,77.7508535636898,12.059197976066406
2,98,40.16190747223138,-73.12338617298411,80401,595,9.74242872430522,5.993729928719863,31552,37.20822549628959,151.9647316856777,345.4352475985793,47.84281009875512,15,11,149.06073469404367,191.31971311329463,54.92790521571986,68.66316742508964,26.81564713714741
2,99,40.17421857892287,-73.51261555832795,43137,253,8.590781903899991,6.242407369975181,68367,48.90484004492832,70.32997446838107,910.452988282017,30.602996747683285,1,12,830.6260465157977,203.8320688627662,49.03248981883421,93.93887097625058,14.081383791895256
2,100,41.5878702669037,-73.05900767742557,47854,9361,22.50719133610478,8.05097312041135,63980,74.48250755299131,89.19110901842035,29.822997434865744,7.812812367968487,16,26,625.0793671165916,258.891777028457,65.72838855629394,79.21177035165422,21.54259613703367
3,1,40.4382521293416,-73.88715681281637,46254,7428,22.709652548873137,4.826012356615207,98546,96.72711903702977,143.02500396337757,957.5634842143982,24.219727041215446,17,12,965.8918937485248,291.03552526440853,65.64617188793092,87.22689492902948,21.668288246439744
3,2,41.02194148609012,-73.57123570888531,43919,1701,1.6404895137342126,3.5796119453276463,82428,66.33107095040019,167.8199397599223,555.1538546441986,11.891502503778028,14,3,543.1260731676632,365.3895646064429,86.99960110922852,76.73164444373944,12.73531987176111
3,3,41.87344911170698,-73.48432344892292,2996,5411,6.174066800341377,1.0815501457335674,50659,81.57453806261209,119.46247566614237,399.6991650746677,26.304604671875964,16,19,406.0039474539029,441.3423581654771,17.932098787902234,91.07193748834523,26.188690826368408
3,4,40.36363530567468,-73.5696534676278,13665,634,23.88166249189589,1.1910653587671627,88754,19.648696695621116,42.3491724104839,51.082352254807304,19.493039083807837,11,6,872.1414225975959,350.11735135640635,49.18566910597763,98.12480457576551,22.981130014395795
3,5,41.8603304057251,-73.47241202672784,4240,6765,22.056460693031664,1.2130299800553412,73965,81.1572004351548,96.45480001630871,66.73720691038194,12.856543306123388,2,10,740.6001504918545,454.2598738254494,62.441753189912454,64.9642947085511,8.035372637624302
3,6,41.442264714713644,-73.81621533489209,71268,3618,1.7181814497083847,2.4881902701993184,125233,52.86566039892756,66.88850542362081,524.1195657158802,13.890015755531522,16,8,796.977545145673,223.49910398059123,55.60172117686025,94.24004299572611,23.748842045060197
3,7,41.61023370263236,-73.86315483341365,75205,7098,15.568782779190768,3.278839940182585,76501,83.64155965798567,172.4979243796602,322.8371697139751,43.34955760407533,6,17,661.167275656739,78.3978661019958,39.21482516591453,86.91023944987697,13.431672401355659
3,8,40.35919956288019,-73.71864937814615,35775,9092,13.445335266791334,0.7489584200198374,116840,45.68178045561352,169.13346981975428,123.09476720548187,16.49090076030057,10,10,619.1271276744303,103.644699278258,13.281494574305661,62.1097580864887,25.854102705211034
3,9,40.235944967256124,-73.95484863558771,14543,6501,8.609842918189756,4.217126175259164,53777,61.6712707646776,172.159787383099,352.73491781352436,34.42040380060077,8,29,896.3271523275858,154.11093901673405,46.38174778963352,99.73060785718985,26.71392570623652
3,10,41.12927971579241,-73.48337240814573,82731,6453,14.213836933756447,4.8201733977693255,137798,26.52085369968291,33.95184027856531,104.68428906347879,23.861127849892473,8,18,921.5207203670756,324.66335351817065,59.176636679091885,69.9897671691742,13.581887226611206
3,11,41.704096831609384,-73.44078186823154,10465,3426,3.887811692660839,0.16028156455123121,34763,53.282703740139425,172.13356435777703,697.9691959836924,5.474800510258543,7,26,865.85670946612,205.63648608887118,13.169365617297116,89.8471855420909,25.050956757071713
3,12,40.321187390086614,-73.46265950315681,78129,2992,8.874963200147084,3.1621512256333006,30654,20.17949482524569,181.76529954337246,762.7960666146079,35.43792660095028,15,16,239.37181667093915,217.84992600508835,28.813333364733005,87.83179867762982,28.60522095865269
3,13,41.991021936031736,-73.5497231895584,40148,1108,29.554979850134348,2.0909736458961428,83910,95.20956516529237,68.3731537596302,985.9456228558018,42.7373999390283,10,25,107.89949075313652,221.9598089716945,37.16284326964243,61.49587961635189,17.63413141264824
3,14,40.80606262256547,-73.36544353225848,5379,198,4.8771739775836505,9.353944896677987,113788,44.527402476470456,97.62350868674699,814.932169241979,9.465331824259104,6,4,665.6519532125835,146.820029730825,66.47211088894656,96.94659350198611,29.937953279316876
3,15,40.06490215358135,-73.76441177175532,19830,5992,12.574656912904016,2.422571575847674,147257,30.44904243540304,196.58937591094016,646.3496393451286,37.29542710070748,12,2,821.6561516075253,245.53893348702292,88.25803046334818,67.22630165245212,28.69215442660699
3,16,40.43754341682176,-73.67377949301907,35765,9063,15.187590387747658,1.333444673163704,120545,74.23699370897819,45.66625047372217,67.87340736450824,18.49682288628798,10,1,251.2180469734107,209.6587803453749,45.998471646421166,62.29567374753094,19.582681204605116
3,17,41.768686855942576,-73.84825708704695,72101,6537,24.074146689181816,0.7748297379238589,142698,41.0731543491012,100.92745759548698,17.279514108882708,36.127405136061,15,15,981.1286567125006,239.33145315587757,55.17508646186575,96.39720632638874,22.93154689664391
3,18,41.164140262248445,-73.20219531865892,73590,7806,14.24975408038074,4.751083649318354,45339,47.54636061691204,151.3855318682883,692.2298795908006,43.86384735877203,18,23,484.1724959155806,100.01789590249032,12.737429272717119,89.07507624559086,26.85034178271789
3,19,40.44142517188884,-73.8415519628101,45115,6911,10.030076256884946,4.016968927597765,45504,46.94068419892581,171.5715567034978,311.85409314121284,13.670437841901514,4,4,743.8429154607896,487.96739736372126,28.1265678292017,60.38173412268907,6.882535839961744
3,20,40.75170493036396,-73.17945535225401,5150,3139,15.071683217195329,1.7916391829015088,145140,45.023628667261725,50.94974146734377,358.3659860035364,36.75268871529319,8,1,748.4110673164805,176.8212514829624,26.587125725508916,61.57447519278918,5.546167799655045
3,21,41.548971206239585,-73.86556657263046,36294,3616,28.138957868681864,4.570596592657763,40386,78.35015025879089,2.1026449083306975,764.2709954337091,45.19870222046552,11,17,988.0188504553217,162.89306227224972,55.86908057233846,96.35461625276014,24.62974711057103
3,22,40.97481260620162,-73.05462835038522,70711,9274,2.46471437910139,5.473047441146843,71115,26.27209435613028,94.44969978903171,331.0855903455969,47.846476268435815,19,1,998.9136422340891,74.73483807791993,62.06876363831783,63.30288632141109,8.863020749762974
3,23,40.8791258835458,-73.48953986865357,15390,6199,10.177256795358069,0.8696702025593306,148740,47.22264257562043,142.5764738689473,398.9802422488443,16.641992633703552,17,23,814.7641107854652,331.3472562641472,94.38758019621119,87.18819114307337,19.25454079386735
3,24,41.22039201797167,-73.05762856053158,26616,4478,8.471327964142345,4.499436742688596,61331,74.86984784391551,42.628423862787336,868.5055809068388,48.012941622882366,7,17,894.3539117655212,93.64044313224292,15.013615250372066,65.16895200410997,6.4435269866759
3,25,41.69002447431155,-73.94094985554173,52012,5276,20.372094271547407,1.3332681634257515,67661,77.21520276158381,34.09250231632841,390.67065556920386,20.613152766991362,9,15,129.15022399839555,201.12956916769218,56.24798731419445,91.86579476060552,13.449538761745904
3,26,41.410980049346236,-73.81249554288102,80980,6884,7.843901571367889,1.4354475594376792,92559,64.82975272988016,102.2187642944796,451.0626363482296,48.51358315782419,18,27,225.50521258464414,306.1429084082425,88.11816640578127,83.32423029119592,22.950354453175038
3,27,40.74408713562441,-73.90755048296293,63501,6754,17.855248847192115,7.181679475605137,37367,96.6734227535108,191.62762396089923,255.15532664072433,20.662337996479422,4,7,969.9599988064967,249.54759627621982,38.8897341076808,81.04376053006169,22.19423015914337
3,28,40.54694903074996,-73.26352682538092,93837,3482,2.429540290168077,3.8628770514554525,109872,74.72975575598568,9.582773582666748,949.035124238776,37.002203938749474,10,6,787.4708501801927,281.3368643447834,80.14286533016077,80.89987235562354,21.025621440883867
3,29,41.572663310790084,-73.59489194541214,98064,1602,25.648448382410464,3.808903626246626,72982,67.68722758275764,12.818942207235096,600.181223054398,38.28115297497842,2,12,718.470996821809,416.6571503856464,47.56524616054903,72.3867548160517,28.445644999626676
3,30,41.35428993334334,-73.88097869550685,83428,2479,15.022945672920702,2.2009006604727244,105020,54.480108527609836,25.128698482462795,296.8307039008325,15.743829698871084,6,19,470.02990283198835,366.8141536662456,29.570763899551235,74.66715518811925,14.772935671029057
3,31,41.95291305887082,-73.04533364312093,90080,9483,21.7815826698409,3.5866136302645915,33127,50.59258001463939,155.5455820135586,859.7397094900695,43.018883843472885,6,17,264.57807407938515,154.5818207964859,67.2068798776036,99.71773863131628,24.44293722681377
3,32,40.45167926444678,-73.82397524495886,95202,2681,9.818744443167231,8.116270144448535,38418,81.60923529142615,196.78127277943273,910.6462498455571,43.33056523972437,13,9,193.97383254830623,306.04243743685527,57.83313216536388,78.31852857958143,14.919733135364606
3,33,40.86242096972866,-73.4307020658652,6666,4454,8.560554449852713,5.182797206887111,105645,88.90006108146659,113.8609968824404,635.4051941433182,28.343653120161925,8,11,504.34134261907303,183.4001994848689,93.66846469311955,64.9845354271331,21.311898887680805
3,34,40.105439532669,-73.5538295621873,61102,1674,27.904626259186813,8.67702097919239,70828,30.412384946803616,124.22126498204061,308.78205530254354,45.48843852839923,15,28,134.8812419987642,274.796750842102,78.82986179125803,70.62230392049655,25.169339241219184
3,35,40.50361353210176,-73.1762536120492,10589,7745,15.476407077066584,2.96537589620262,60286,13.341633552320708,138.32868039466365,797.0614215591856,12.350950238442042,6,3,539.6882197962314,285.8883219784883,70.02418758014954,70.68576279482598,27.76662488459721
3,36,40.87134413224458,-73.87091380485754,85627,8059,19.650026225917657,3.157434024840371,129226,21.986195636897687,88.9678718681059,900.418396945652,11.009040492233723,5,23,839.0281822483125,486.2709047327802,50.85335227796163,80.2799848057339,19.304299044594245
3,37,41.86469628326742,-73.14179320902296,34785,2326,13.665976717565176,4.640004281964263,43303,27.913047077426967,186.13445111247967,34.39796058995944,36.35100445429386,1,21,467.10634363439215,206.50208137199922,11.948100521228524,63.67110425884703,22.023832285089405
3,38,41.75864892672512,-73.48577298873403,28938,3583,29.491994837436188,9.11818569539447,86805,58.83656892176566,42.53285730226857,106.04803605471855,7.890735913570666,10,5,872.4973886028323,258.62993345455243,80.58441693760452,97.87520785364094,11.879252812201699
